"NA-PVP-Official-CrystalIsles805 - (v321.1)","95.156.213.150","27015","7777"
"NA-PVP-Official-ScorchedEarth-SmallTribes128 - (v321.1)","95.156.213.142","27021","7783"
"EU-PVE-Official-TheIsland78 - (v321.1)","46.251.238.152","27021","7783"
"Asia-PVP-TheIsland139 - (v321.1)","36.27.209.37","27015","7777"
"NA-PVE-Official-Valguero562 - (v321.1)","85.190.152.252","27015","7777"
"NA-OfflineRaidProtection-TheCenter-CrossArk6 - (v321.1)","85.190.158.49","27019","7781"
"EU-PVP-Official-Extinction475 - (v321.1)","5.101.166.231","27017","7779"
"EU-PVP-Official-GenOne683 - (v321.1)","85.190.155.154","27017","7779"
"EU-PVE-Official-Valguero520 - (v321.1)","5.101.166.209","27015","7777"
"EU-PVP-Official-CrystalIsles820 - (v321.1)","46.251.238.169","27017","7779"
"EU-OfflineRaidProtection-ScorchedEarth-CrossArk5 - (v321.1)","85.190.148.216","27015","7777"
"NA-PVP-Official-Aberration285 - (v321.1)","37.10.124.117","27019","7781"
"NA-PVP-Ragnarok-CrossArk12 - (v321.1)","85.190.157.168","27019","7781"
"EU-PVE-Official-GenOne657 - (v321.1)","85.190.155.188","27023","7785"
"NA-PVP-Official-TheCenter720 - (v321.1)","95.156.213.134","27017","7779"
"EU-PVE-Official-Valguero515 - (v321.1)","85.190.148.206","27015","7777"
"NA-PVP-Official-Extinction452 - (v321.1)","85.190.156.24","27019","7781"
"NA-PVP-Official-Extinction448 - (v321.1)","85.190.156.23","27021","7783"
"EU-PVE-Official-Valguero511 - (v321.1)","85.190.148.226","27021","7783"
"EU-PVP-Official-Aberration255 - (v321.1)","85.190.155.194","27015","7777"
"EU-PVE-Official-Valguero523 - (v321.1)","46.251.238.151","27015","7777"
"NA-PVE-Official-TheIsland83 - (v321.1)","85.190.159.163","27015","7777"
"EU-PVE-Official-Valguero516 - (v321.1)","46.251.238.155","27019","7781"
"EU-PVE-Official-CrystalIsles861 - (v321.1)","46.251.238.168","27023","7785"
"EU-PVP-Official-Ragnarok173 - (v321.1)","85.190.148.230","27015","7777"
"EU-PVP-Official-GenOne666 - (v321.1)","85.190.155.192","27023","7785"
"EU-PVE-Official-ScorchedEarth373 - (v321.1)","85.190.155.140","27019","7781"
"NA-PVE-Official-Ragnarok195 - (v321.1)","85.190.153.58","27015","7777"
"NA-PVP-Official-TheIsland773 - (v321.1)","95.156.213.138","27023","7785"
"EU-PVP-Official-TheIsland15 - (v321.1)","85.190.155.87","27017","7779"
"NA-PVP-Official-Aberration301 - (v321.1)","37.10.124.121","27019","7781"
"NA-PVP-Official-CrystalIsles811 - (v321.1)","95.156.213.153","27015","7777"
"NA-PVP-Official-CrystalIsles804 - (v321.1)","95.156.213.149","27017","7779"
"NA-PVP-Official-Ragnarok775 - (v321.1)","95.156.213.139","27023","7785"
"EU-PVP-Official-CrystalIsles815 - (v321.1)","46.251.238.167","27015","7777"
"EU-PVE-Official-GenOne661 - (v321.1)","46.251.238.153","27015","7777"
"NA-PVE-Official-Ragnarok383 - (v321.1)","85.190.159.42","27015","7777"
"NA-PVP-Official-CrystalIsles808 - (v321.1)","95.156.213.151","27017","7779"
"OC-PVP-Official-TheCenter802 - (v321.1)","128.0.115.38","27021","7783"
"NA-PVP-Official-GenOne616 - (v321.1)","85.190.152.252","27023","7785"
"NA-PVP-Official-Ragnarok727 - (v321.1)","37.10.124.238","27019","7781"
"EU-PVP-Official-GenOne681 - (v321.1)","85.190.155.153","27019","7781"
"EU-PVP-Official-Extinction482 - (v321.1)","5.101.166.198","27015","7777"
"NA-PVP-Official-CrystalIsles803 - (v321.1)","95.156.213.149","27015","7777"
"LEGACY-The-Asia-PVE-OfficialServer493 - (v321.1)","128.0.113.53","27015","7777"
"EU-PVP-Official-CrystalIsles818 - (v321.1)","46.251.238.168","27017","7779"
"NA-PVE-Official-Valguero550 - (v321.1)","37.10.127.86","27015","7777"
"EU-PVP-Official-GenOne669 - (v321.1)","85.190.148.207","27023","7785"
"NA-PVE-Official-GenOne600 - (v321.1)","85.190.159.137","27021","7783"
"NA-PVP-Valguero-CrossArk14 - (v321.1)","95.156.213.145","27019","7781"
"NA-PVE-Official-TheCenter86 - (v321.1)","85.190.152.81","27015","7777"
"NA-PVE-Official-Valguero553 - (v321.1)","85.190.152.3","27015","7777"
"EU-PVP-Official-Aberration238 - (v321.1)","85.190.155.188","27021","7783"
"NA-PVE-Official-TheIsland342 - (v321.1)","85.190.152.76","27017","7779"
"EU-PVE-Official-Extinction508 - (v321.1)","5.101.166.203","27017","7779"
"EU-PVP-Official-Ragnarok169 - (v321.1)","85.190.148.229","27015","7777"
"EU-PVP-Official-Valguero541 - (v321.1)","5.101.166.215","27015","7777"
"NA-PVP-Official-Valguero569 - (v321.1)","85.190.152.254","27017","7779"
"NA-PVE-Official-TheCenter355 - (v321.1)","85.190.152.83","27017","7779"
"NA-PVP-Official-Aberration304 - (v321.1)","37.10.124.122","27017","7779"
"NA-PVP-Official-Valguero567 - (v321.1)","85.190.152.73","27019","7781"
"EU-PVP-Official-Aberration231 - (v321.1)","85.190.155.189","27015","7777"
"OC-PVP-Official-GenOne796 - (v321.1)","128.0.115.35","27021","7783"
"NA-PVP-Official-CrystalIsles806 - (v321.1)","95.156.213.150","27017","7779"
"EU-PVP-Official-CrystalIsles816 - (v321.1)","46.251.238.167","27017","7779"
"Asia-PVP-Ragnarok109 - (v321.1)","36.27.209.23","27017","7779"
"NA-PVE-Official-Valguero725 - (v321.1)","37.10.124.238","27015","7777"
"NA-PVP-Official-Valguero576 - (v321.1)","85.190.158.36","27019","7781"
"NA-PVP-Official-Valguero777 - (v321.1)","95.156.213.140","27023","7785"
"NA-PVP-Official-Aberration294 - (v321.1)","37.10.124.119","27021","7783"
"OC-PVP-Official-Extinction489 - (v321.1)","128.0.115.24","27023","7785"
"NA-PVP-GenOne-CrossArk8 - (v321.1)","37.10.127.63","27023","7785"
"EU-PVP-Official-Valguero538 - (v321.1)","85.190.155.246","27015","7777"
"EU-PVE-Official-TheCenter197 - (v321.1)","5.101.166.136","27017","7779"
"EU-PVP-Official-ScorchedEarth368 - (v321.1)","85.190.155.138","27017","7779"
"EU-PVP-Official-Ragnarok-Hardcore2 - (v321.1)","46.251.238.102","27017","7779"
"EU-PVP-Ragnarok-CrossArk13 - (v321.1)","46.251.238.102","27023","7785"
"NA-PVP-Official-GenOne619 - (v321.1)","37.10.124.240","27025","7787"
"NA-PVE-Official-Valguero554 - (v321.1)","85.190.152.3","27017","7779"
"EU-PVP-Official-CrystalIsles825 - (v321.1)","46.251.238.172","27015","7777"
"EU-PVP-Official-CrystalIsles819 - (v321.1)","46.251.238.169","27015","7777"
"NA-PVP-Official-ScorchedEarth-SmallTribes25 - (v321.1)","85.190.159.30","27015","7777"
"EU-PVP-Official-Aberration247 - (v321.1)","85.190.155.192","27015","7777"
"EU-PVP-NoTek-TheIsland-CrossArk6 - (v321.1)","31.214.160.132","27015","7777"
"NA-PVP-Official-TheIsland179 - (v321.1)","85.190.158.30","27019","7781"
"NA-PVP-Official-Extinction498 - (v321.1)","37.10.127.63","27015","7777"
"EU-PVE-Official-GenOne640 - (v321.1)","85.190.148.213","27023","7785"
"EU-PVE-Official-TheIsland343 - (v321.1)","46.251.238.148","27019","7781"
"EU-PVP-Official-Ragnarok715 - (v321.1)","5.101.166.11","27019","7781"
"EU-PVP-Official-TheIsland-Hardcore1 - (v321.1)","46.251.238.102","27015","7777"
"EU-PVE-Official-Extinction494 - (v321.1)","5.101.166.233","27015","7777"
"Asia-PVP-Ragnarok111 - (v321.1)","36.27.209.24","27015","7777"
"EU-PVP-Official-Valguero791 - (v321.1)","46.251.238.161","27015","7777"
"NA-PVP-TheIsland-CrossArk9 - (v321.1)","85.190.152.139","27019","7781"
"EU-PVE-Official-Extinction463 - (v321.1)","5.101.166.193","27015","7777"
"NA-PVP-Official-CrystalIsles813 - (v321.1)","95.156.213.154","27015","7777"
"EU-PVP-Official-Extinction483 - (v321.1)","5.101.166.198","27017","7779"
"NA-PVE-Official-ScorchedEarth87 - (v321.1)","85.190.152.81","27017","7779"
"EU-PVE-Official-TheCenter349 - (v321.1)","46.251.238.148","27021","7783"
"EU-PVP-Valguero-CrossArk2 - (v321.1)","85.190.148.226","27015","7777"
"Asia-PVP-Ragnarok110 - (v321.1)","36.27.209.23","27019","7781"
"EU-PVE-Official-Aberration375 - (v321.1)","85.190.155.141","27017","7779"
"NA-PVE-Official-Valguero555 - (v321.1)","37.10.127.86","27017","7779"
"NA-PVP-Ragnarok-CrossArk10 - (v321.1)","37.10.124.241","27019","7781"
"NA-PVP-Ragnarok-CrossArk14 - (v321.1)","95.156.213.144","27021","7783"
"NA-PVP-Official-CrystalIsles809 - (v321.1)","95.156.213.152","27015","7777"
"NA-PVE-Official-GenOne599 - (v321.1)","85.190.157.168","27023","7785"
"NA-PVP-Official-TheCenter359 - (v321.1)","85.190.159.137","27019","7781"
"EU-PVP-Official-Valguero527 - (v321.1)","85.190.154.112","27015","7777"
"NA-PVP-TheIsland-CrossArk14 - (v321.1)","95.156.213.144","27015","7777"
"NA-PVP-Official-GenOne628 - (v321.1)","85.190.152.25","27019","7781"
"EU-PVE-Official-Valguero514 - (v321.1)","46.251.238.140","27023","7785"
"EU-PVE-Official-GenOne654 - (v321.1)","5.101.166.141","27019","7781"
"EU-PVP-Official-CrystalIsles823 - (v321.1)","46.251.238.171","27015","7777"
"NA-PVP-TheCenter-PrimPlusCrossArk3 - (v321.1)","85.190.158.31","27017","7779"
"NA-PVP-Official-Extinction445 - (v321.1)","85.190.156.23","27015","7777"
"EU-PVP-Official-ScorchedEarth-SmallTribes119 - (v321.1)","46.251.238.162","27021","7783"
"OC-PVE-Official-Ragnarok767 - (v321.1)","128.0.115.39","27017","7779"
"NA-PVE-Official-GenOne586 - (v321.1)","85.190.158.31","27019","7781"
"NA-PVP-Official-Valguero571 - (v321.1)","37.10.125.126","27015","7777"
"EU-PVE-Official-GenOne643 - (v321.1)","85.190.155.80","27021","7783"
"EU-PVP-Official-ScorchedEarth-SmallTribes49 - (v321.1)","5.62.127.6","27021","7783"
"NA-PVE-Official-Valguero560 - (v321.1)","85.190.158.57","27015","7777"
"EU-PVP-Official-Extinction472 - (v321.1)","5.101.166.195","27019","7781"
"NA-PVP-Official-Ragnarok180 - (v321.1)","85.190.158.32","27015","7777"
"EU-PVE-Official-GenOne645 - (v321.1)","85.190.155.87","27021","7783"
"EU-PVE-Official-GenOne656 - (v321.1)","85.190.155.174","27021","7783"
"EU-PVE-Official-GenOne639 - (v321.1)","85.190.148.231","27019","7781"
"EU-PVP-TheCenter-CrossArk1 - (v321.1)","46.251.238.107","27015","7777"
"EU-PVP-Official-ScorchedEarth784 - (v321.1)","46.251.238.157","27023","7785"
"NA-PVP-Official-Aberration378 - (v321.1)","85.190.159.160","27017","7779"
"NA-PVP-Official-TheIsland165 - (v321.1)","37.10.127.13","27019","7781"
"EU-PVP-Ragnarok-CrossArk2 - (v321.1)","85.190.148.228","27019","7781"
"EU-PVP-Official-ScorchedEarth-SmallTribes51 - (v321.1)","5.62.127.6","27017","7779"
"NA-PVE-Official-TheCenter56 - (v321.1)","85.190.158.62","27017","7779"
"EU-PVP-Official-Valguero539 - (v321.1)","85.190.155.246","27017","7779"
"EU-PVP-Official-Extinction476 - (v321.1)","5.101.166.231","27019","7781"
"LEGACY-NA-PVE-Ragnarok50 - (v321.1)","85.190.152.253","27015","7777"
"EU-PVP-TheIsland-CrossArk11 - (v321.1)","85.190.155.150","27019","7781"
"EU-PVP-Official-Ragnarok74 - (v321.1)","85.190.155.151","27015","7777"
"EU-PVP-Official-Ragnarok73 - (v321.1)","85.190.155.150","27015","7777"
"EU-PVP-Official-GenOne674 - (v321.1)","85.190.148.232","27017","7779"
"EU-PVP-Official-GenOne664 - (v321.1)","85.190.155.190","27023","7785"
"NA-PVP-Official-TheIsland182 - (v321.1)","85.190.158.32","27019","7781"
"NA-PVP-Official-GenOne613 - (v321.1)","85.190.152.85","27019","7781"
"NA-PVP-NoTek-TheIsland-CrossArk6 - (v321.1)","85.190.157.164","27015","7777"
"EU-PVP-Official-Ragnarok386 - (v321.1)","85.190.155.145","27019","7781"
"EU-PVP-Official-Ragnarok167 - (v321.1)","5.101.166.99","27015","7777"
"EU-PVE-Official-GenOne644 - (v321.1)","85.190.155.82","27021","7783"
"NA-PVP-Official-Aberration284 - (v321.1)","37.10.124.117","27017","7779"
"NA-PVE-Official-GenOne592 - (v321.1)","85.190.158.42","27019","7781"
"OC-PVE-Official-GenOne700 - (v321.1)","128.0.115.17","27029","7791"
"NA-PVE-Official-Valguero545 - (v321.1)","37.10.127.92","27015","7777"
"EU-PVP-Official-GenOne673 - (v321.1)","85.190.148.232","27015","7777"
"EU-PVE-Official-Valguero526 - (v321.1)","5.101.166.205","27015","7777"
"EU-PVP-Official-Valguero-Hardcore8 - (v321.1)","46.251.238.141","27023","7785"
"EU-PVP-Official-GenOne665 - (v321.1)","85.190.155.191","27023","7785"
"EU-PVE-Official-Valguero524 - (v321.1)","5.101.166.214","27015","7777"
"NA-PVP-Official-CrystalIsles812 - (v321.1)","95.156.213.153","27017","7779"
"NA-PVP-Official-Aberration292 - (v321.1)","37.10.124.119","27017","7779"
"NA-PVP-Official-Aberration293 - (v321.1)","37.10.124.119","27019","7781"
"NA-PVP-Official-Valguero723 - (v321.1)","85.190.152.250","27019","7781"
"NA-PVP-Official-Extinction450 - (v321.1)","85.190.156.24","27015","7777"
"NA-PVE-Official-GenOne595 - (v321.1)","85.190.158.49","27021","7783"
"NA-PVP-Ragnarok-CrossArk8 - (v321.1)","85.190.157.165","27017","7779"
"EU-PVP-Official-GenOne676 - (v321.1)","85.190.155.152","27015","7777"
"NA-PVE-Official-Valguero547 - (v321.1)","37.10.127.15","27015","7777"
"NA-PVE-Official-TheIsland339 - (v321.1)","85.190.156.27","27015","7777"
"LEGACY-The-SA-PVE-OfficialServer505 - (v321.1)","85.190.151.13","27017","7779"
"NA-PVP-Official-CrystalIsles807 - (v321.1)","95.156.213.151","27015","7777"
"NA-PVE-Official-Valguero561 - (v321.1)","85.190.158.57","27017","7779"
"OC-PVP-Official-Valguero801 - (v321.1)","128.0.115.38","27019","7781"
"EU-PVP-Official-Extinction477 - (v321.1)","5.101.166.231","27021","7783"
"EU-PVE-Official-Extinction466 - (v321.1)","5.101.166.194","27015","7777"
"EU-PVP-Official-TheIsland330 - (v321.1)","46.251.238.104","27017","7779"
"EU-PVP-Official-Extinction479 - (v321.1)","5.101.166.197","27017","7779"
"NA-PVP-Official-Aberration432 - (v321.1)","85.190.152.4","27017","7779"
"EU-PVP-Official-CrystalIsles826 - (v321.1)","46.251.238.172","27017","7779"
"EU-PVE-Official-TheCenter351 - (v321.1)","46.251.238.104","27023","7785"
"NA-PVP-Official-Valguero565 - (v321.1)","85.190.152.73","27015","7777"
"OC-PVE-Official-TheCenter100 - (v321.1)","128.0.115.22","27015","7777"
"EU-PVP-Official-Valguero529 - (v321.1)","46.251.238.174","27015","7777"
"NA-PVE-Official-GenOne593 - (v321.1)","85.190.158.44","27019","7781"
"Asia-PVP-Ragnarok112 - (v321.1)","36.27.209.24","27017","7779"
"EU-PVE-Official-ScorchedEarth372 - (v321.1)","85.190.155.140","27017","7779"
"NA-PVP-TheIsland-CrossArk8 - (v321.1)","85.190.157.163","27015","7777"
"EU-PVP-Official-TheCenter363 - (v321.1)","85.190.155.82","27019","7781"
"EU-PVP-TheIsland-CrossArk2 - (v321.1)","85.190.148.213","27015","7777"
"NA-PVP-Official-GenOne614 - (v321.1)","85.190.152.86","27019","7781"
"NA-PVP-Official-ScorchedEarth-SmallTribes3 - (v321.1)","85.190.156.5","27019","7781"
"OC-PVP-Official-Ragnarok92 - (v321.1)","128.0.115.19","27023","7785"
"EU-PVE-Official-TheCenter348 - (v321.1)","85.190.148.231","27023","7785"
"OC-PVP-Official-Aberration325 - (v321.1)","128.0.115.17","27019","7781"
"NA-PVE-Official-Aberration381 - (v321.1)","85.190.153.59","27015","7777"
"NA-PVP-Official-Extinction439 - (v321.1)","85.190.152.28","27019","7781"
"EU-PVP-Official-Valguero540 - (v321.1)","85.190.155.246","27019","7781"
"EU-PVE-Official-GenOne651 - (v321.1)","85.190.155.151","27021","7783"
"NA-PVP-Official-Extinction497 - (v321.1)","85.190.152.76","27019","7781"
"NA-PVP-Official-ScorchedEarth371 - (v321.1)","85.190.159.139","27017","7779"
"EU-PVP-TheIsland-PrimPlusCrossArk1 - (v321.1)","85.190.148.214","27023","7785"
"NA-PVP-Official-Extinction437 - (v321.1)","85.190.152.28","27015","7777"
"NA-PVP-NoTek-Ragnarok-CrossArk6 - (v321.1)","85.190.157.164","27019","7781"
"EU-PVP-Official-Ragnarok400 - (v321.1)","85.190.148.206","27021","7783"
"EU-PVP-TheCenter-CrossArk2 - (v321.1)","85.190.148.213","27017","7779"
"OC-PVP-Official-ScorchedEarth797 - (v321.1)","128.0.115.35","27023","7785"
"NA-PVP-Official-ScorchedEarth89 - (v321.1)","85.190.152.82","27017","7779"
"NA-PVE-Official-Valguero551 - (v321.1)","85.190.153.7","27015","7777"
"EU-PVP-Official-TheCenter367 - (v321.1)","85.190.155.138","27015","7777"
"NA-PVE-Official-Valguero548 - (v321.1)","37.10.127.15","27017","7779"
"NA-PVE-Official-Aberration267 - (v321.1)","37.10.124.254","27015","7777"
"NA-PVE-Official-Extinction454 - (v321.1)","85.190.156.51","27017","7779"
"LEGACY-PVE-EU-Valguero937 - (v321.1)","85.190.148.233","27019","7781"
"NA-PVP-Extinction-CrossArk10 - (v321.1)","85.190.152.12","27017","7779"
"NA-PVP-Official-Aberration316 - (v321.1)","37.10.124.242","27017","7779"
"OC-PVP-Official-Aberration315 - (v321.1)","128.0.115.18","27021","7783"
"NA-PVP-Official-TheIsland337b - (v321.1)","85.190.157.183","27015","7777"
"EU-PVE-Official-GenOne662 - (v321.1)","46.251.238.153","27017","7779"
"NA-PVE-Official-Extinction502 - (v321.1)","85.190.156.27","27017","7779"
"EU-PVP-Official-Ragnarok75 - (v321.1)","85.190.155.151","27017","7779"
"NA-PVP-Official-Extinction447 - (v321.1)","85.190.156.23","27019","7781"
"EU-PVE-Official-Valguero522 - (v321.1)","5.101.166.209","27019","7781"
"NA-PVP-Official-Extinction451 - (v321.1)","85.190.156.24","27017","7779"
"NA-PVE-Official-TheCenter718 - (v321.1)","85.190.152.84","27017","7779"
"EU-PVP-Official-ScorchedEarth-SmallTribes20 - (v321.1)","5.101.166.131","27017","7779"
"NA-PVE-Official-Extinction455 - (v321.1)","85.190.156.51","27019","7781"
"NA-PVP-Official-Ragnarok37 - (v321.1)","95.156.213.134","27015","7777"
"OC-PVP-Official-GenOne703 - (v321.1)","128.0.115.18","27027","7789"
"NA-PVE-Official-GenOne596 - (v321.1)","85.190.158.51","27019","7781"
"NA-PVP-Official-Ragnarok418 - (v321.1)","85.190.156.73","27019","7781"
"Asia-PVP-Ragnarok108 - (v321.1)","36.27.209.23","27015","7777"
"NA-PVP-Official-Ragnarok433 - (v321.1)","85.190.152.4","27019","7781"
"OC-PVP-Official-Aberration794 - (v321.1)","128.0.115.33","27021","7783"
"NA-PVP-Official-CrystalIsles810 - (v321.1)","95.156.213.152","27017","7779"
"NA-PVE-Official-GenOne587 - (v321.1)","85.190.158.34","27019","7781"
"NA-PVE-Official-GenOne597 - (v321.1)","85.190.158.60","27019","7781"
"EU-PVP-Ragnarok-CrossArk1 - (v321.1)","46.251.238.141","27017","7779"
"LEGACY-PVE-NA-Extinction915 - (v321.1)","85.190.152.25","27017","7779"
"EU-PVP-Official-Ragnarok189 - (v321.1)","46.251.238.147","27019","7781"
"NA-PVE-Official-ScorchedEarth55 - (v321.1)","85.190.158.62","27015","7777"
"NA-PVP-Valguero-CrossArk8 - (v321.1)","37.10.127.73","27019","7781"
"EU-PVE-Official-Extinction467 - (v321.1)","5.101.166.194","27017","7779"
"LEGACY-The-EU-PVE-OfficialServer423 (on Nitrado) - (v321.1)","46.251.238.102","27021","7783"
"NA-PVP-Official-ScorchedEarth-SmallTribes52 - (v321.1)","85.190.159.135","27015","7777"
"EU-PVP-Official-Ragnarok710 - (v321.1)","85.190.155.172","27017","7779"
"EU-PVP-Valguero-CrossArk1 - (v321.1)","85.190.148.216","27019","7781"
"NA-PVE-Official-GenOne602 - (v321.1)","85.190.159.153","27019","7781"
"EU-PVP-Official-Extinction480 - (v321.1)","5.101.166.197","27019","7781"
"EU-PVE-Official-TheCenter200 - (v321.1)","5.101.166.137","27017","7779"
"EU-PVP-Official-Extinction484 - (v321.1)","5.101.166.198","27019","7781"
"EU-PVP-Official-GenOne678 - (v321.1)","85.190.155.152","27019","7781"
"OC-PVP-Official-Valguero580 - (v321.1)","128.0.115.23","27019","7781"
"NA-PVE-Official-Extinction453 - (v321.1)","85.190.156.51","27015","7777"
"EU-PVP-Official-Extinction495 - (v321.1)","5.101.166.200","27015","7777"
"NA-PVE-Official-GenOne590 - (v321.1)","85.190.158.38","27019","7781"
"LEGACY-PVE-EU-Extinction925 - (v321.1)","5.101.166.200","27019","7781"
"EU-PVP-Official-Ragnarok188 - (v321.1)","46.251.238.181","27015","7777"
"NA-PVP-TheIsland-PrimPlusCrossArk3 - (v321.1)","85.190.158.31","27015","7777"
"EU-PVE-Official-Extinction464 - (v321.1)","5.101.166.193","27017","7779"
"NA-PVE-Official-GenOne607 - (v321.1)","85.190.156.63","27017","7779"
"NA-PVP-Official-ScorchedEarth51 - (v321.1)","37.10.127.11","27019","7781"
"EU-PVE-Official-TheCenter192 - (v321.1)","85.190.155.90","27019","7781"
"EU-PVP-Official-Ragnarok387 - (v321.1)","85.190.155.146","27019","7781"
"NA-PVP-Official-Ragnarok162 - (v321.1)","85.190.157.158","27019","7781"
"NA-PVP-GenOne-CrossArk14 - (v321.1)","95.156.213.144","27023","7785"
"EU-PVP-Valguero-PrimPlusCrossArk1 - (v321.1)","85.190.148.226","27019","7781"
"NA-PVP-Official-Ragnarok213 - (v321.1)","37.10.124.113","27017","7779"
"EU-PVE-Official-GenOne650 - (v321.1)","85.190.155.150","27021","7783"
"NA-PVP-Official-ScorchedEarth-ClassicPVP26 - (v321.1)","37.10.127.67","27021","7783"
"NA-PVP-Official-ScorchedEarth36 - (v321.1)","37.10.127.14","27015","7777"
"NA-PVP-Official-Aberration308 - (v321.1)","37.10.124.123","27017","7779"
"EU-PVP-Official-Extinction470 - (v321.1)","5.101.166.195","27015","7777"
"NA-PVE-Official-Aberration409 - (v321.1)","85.190.152.48","27017","7779"
"EU-PVP-Official-Ragnarok166 - (v321.1)","85.190.148.228","27015","7777"
"NA-PVP-Official-Ragnarok384b - (v321.1)","37.10.127.72","27019","7781"
"Asia-PVP-TheIsland144 - (v321.1)","36.27.209.38","27017","7779"
"EU-PVP-NoTek-Ragnarok-CrossArk6 - (v321.1)","31.214.160.132","27019","7781"
"EU-PVE-Official-ScorchedEarth193 - (v321.1)","85.190.155.144","27015","7777"
"NA-PVP-Official-Aberration310 - (v321.1)","37.10.124.123","27021","7783"
"EU-PVP-Official-Aberration251 - (v321.1)","85.190.155.193","27015","7777"
"EU-PVP-Official-Valguero535 - (v321.1)","85.190.154.25","27015","7777"
"NA-PVP-Official-Ragnarok184 - (v321.1)","37.10.127.71","27015","7777"
"NA-PVE-Official-ScorchedEarth90 - (v321.1)","85.190.152.83","27015","7777"
"EU-PVE-Official-Aberration216 - (v321.1)","85.190.155.184","27017","7779"
"EU-PVP-Official-Ragnarok76 - (v321.1)","85.190.155.151","27019","7781"
"NA-PVE-Official-Aberration380 - (v321.1)","85.190.158.28","27015","7777"
"EU-PVE-Official-GenOne647 - (v321.1)","85.190.155.139","27021","7783"
"EU-PVP-ScorchedEarth-CrossArk11 - (v321.1)","46.251.238.102","27019","7781"
"NA-PVP-Official-Ragnarok420 - (v321.1)","85.190.157.61","27017","7779"
"EU-PVE-Official-Extinction507 - (v321.1)","5.101.166.203","27015","7777"
"EU-PVP-Official-Aberration250 - (v321.1)","85.190.155.192","27021","7783"
"NA-PVP-Official-Aberration280 - (v321.1)","37.10.124.116","27017","7779"
"NA-PVP-Official-ScorchedEarth54 - (v321.1)","85.190.158.60","27015","7777"
"NA-PVP-CrystalIsles-CrossArk10 - (v321.1)","95.156.213.146","27023","7785"
"EU-PVP-TheIsland-CrossArk1 - (v321.1)","46.251.238.105","27015","7777"
"NA-PVE-Official-GenOne589 - (v321.1)","85.190.158.37","27021","7783"
"NA-PVP-TheIsland-CrossArk12 - (v321.1)","85.190.157.165","27021","7783"
"LEGACY-The-Asia-PVE-OfficialServer495 - (v321.1)","128.0.113.53","27019","7781"
"EU-PVP-TheCenter-PrimPlusCrossArk1 - (v321.1)","5.101.166.234","27019","7781"
"NA-PVP-Official-Ragnarok722 - (v321.1)","85.190.152.250","27017","7779"
"LEGACY-NA-PVE-Ragnarok13 - (v321.1)","85.190.153.62","27015","7777"
"EU-PVE-Official-GenOne642 - (v321.1)","85.190.155.78","27021","7783"
"NA-PVP-Official-Aberration291 - (v321.1)","37.10.124.119","27015","7777"
"NA-PVP-Official-Valguero570 - (v321.1)","85.190.152.254","27019","7781"
"NA-PVE-Official-TheCenter84 - (v321.1)","85.190.159.164","27015","7777"
"NA-PVP-Official-Ragnarok62 - (v321.1)","85.190.159.163","27019","7781"
"EU-PVP-Extinction-CrossArk13 - (v321.1)","5.101.166.10","27017","7779"
"NA-PVP-Extinction-CrossArk12 - (v321.1)","85.190.152.12","27015","7777"
"EU-PVP-TheCenter-CrossArk13 - (v321.1)","5.101.166.183","27019","7781"
"OC-PVP-Official-Ragnarok100 - (v321.1)","128.0.115.16","27019","7781"
"LEGACY-PVE-OfficialServer372 - (v321.1)","85.190.158.54","27019","7781"
"OC-PVP-Official-Ragnarok95 - (v321.1)","128.0.115.20","27021","7783"
"NA-PVE-Official-Aberration263 - (v321.1)","37.10.124.253","27015","7777"
"EU-PVP-Official-Aberration257 - (v321.1)","85.190.155.194","27019","7781"
"EU-PVP-Official-Aberration239 - (v321.1)","85.190.155.190","27015","7777"
"NA-PVP-Official-Aberration313 - (v321.1)","37.10.124.124","27019","7781"
"NA-PVP-Aberration-PrimPlusCrossArk3 - (v321.1)","37.10.124.240","27015","7777"
"LEGACY-The-EU-PVE-OfficialServer253 (on Nitrado) - (v321.1)","46.251.238.105","27019","7781"
"EU-PVE-Official-GenOne660 - (v321.1)","5.101.166.204","27019","7781"
"Asia-PVP-TheIsland135 - (v321.1)","183.131.206.25","27019","7781"
"NA-PVP-Official-Ragnarok385 - (v321.1)","85.190.158.37","27019","7781"
"LEGACY-PVE-NA-Extinction928 - (v321.1)","37.10.127.63","27019","7781"
"NA-PVP-Official-Aberration306 - (v321.1)","37.10.124.122","27021","7783"
"OC-PVP-Official-Ragnarok205 - (v321.1)","128.0.115.14","27019","7781"
"EU-PVP-Official-Aberration233 - (v321.1)","85.190.155.189","27019","7781"
"EU-PVP-GenOne-CrossArk1 - (v321.1)","5.101.166.100","27017","7779"
"Asia-PVP-TheIsland133 - (v321.1)","183.131.206.25","27015","7777"
"LEGACY-PVE-NA-GenOne943 - (v321.1)","85.190.152.77","27021","7783"
"Asia-PVP-Ragnarok105 - (v321.1)","183.131.206.24","27015","7777"
"NA-PVP-Official-Ragnarok160 - (v321.1)","85.190.157.158","27015","7777"
"EU-PVE-Official-Aberration222 - (v321.1)","5.101.166.7","27015","7777"
"NA-PVE-Official-Valguero559 - (v321.1)","37.10.127.71","27017","7779"
"EU-PVP-Official-Aberration262 - (v321.1)","85.190.155.195","27021","7783"
"NA-OfflineRaidProtection-ScorchedEarth-CrossArk6 - (v321.1)","85.190.152.11","27015","7777"
